,YEAR,MONTH,DAY,BAROMETER,THERMOMETER,LATITUDE,LONGITUDE
826,1859,8,14,30.22,27.77777777777778,,
827,1859,8,15,30.22,27.77777777777778,,
828,1859,8,16,30.07,28.88888888888889,,
829,1859,8,17,30.16,25.0,,
830,1859,8,18,30.3,25.555555555555557,,
831,1859,8,19,30.39,24.444444444444446,,
832,1859,8,20,30.38,25.0,,
833,1859,8,21,30.3,25.555555555555557,,
834,1859,8,22,30.12,26.11111111111111,,
835,1859,8,23,30.08,26.666666666666668,,
836,1859,8,24,30.09,26.11111111111111,,
837,1859,8,25,30.24,26.666666666666668,,
838,1859,8,26,30.33,27.222222222222225,,
839,1859,8,27,30.36,27.77777777777778,,
840,1859,8,28,30.28,26.666666666666668,,
841,1859,8,29,30.22,26.666666666666668,,
842,1859,8,30,30.24,24.444444444444446,,
843,1859,8,31,30.18,22.22222222222222,,
844,1859,9,1,30.2,23.333333333333336,,
845,1859,9,2,30.22,24.444444444444446,,
846,1859,9,3,30.05,25.555555555555557,,
847,1859,9,4,30.08,25.0,,
848,1859,9,5,30.07,25.555555555555557,,
849,1859,9,6,30.0,25.555555555555557,,
850,1859,9,7,30.02,26.11111111111111,,
851,1859,9,8,30.09,25.555555555555557,,
852,1859,9,9,30.07,25.555555555555557,,
853,1859,9,10,30.11,25.555555555555557,,
854,1859,9,11,30.2,25.555555555555557,,
855,1859,9,12,30.29,25.555555555555557,,
856,1859,9,13,30.32,25.555555555555557,,
857,1859,9,14,30.2,25.555555555555557,,
858,1859,9,15,30.26,22.22222222222222,,
859,1859,9,16,30.33,22.77777777777778,,
860,1859,9,17,30.28,21.666666666666668,,
861,1859,9,18,30.27,23.333333333333336,,
862,1859,9,19,30.17,22.22222222222222,,
863,1859,9,20,30.55,20.555555555555557,,
864,1859,9,21,30.49,20.0,,
865,1859,9,22,30.2,21.11111111111111,,
866,1859,9,23,30.16,23.333333333333336,,
867,1859,9,24,30.36,21.11111111111111,,
868,1859,9,25,30.47,21.11111111111111,,
869,1859,9,26,30.56,21.666666666666668,,
870,1859,9,27,30.35,21.11111111111111,,
871,1859,9,28,30.52,20.555555555555557,,
872,1859,9,29,30.57,20.555555555555557,,
873,1859,9,30,30.59,21.666666666666668,,
874,1859,10,1,30.47,21.666666666666668,,
875,1859,10,2,30.54,20.0,,
876,1859,10,3,30.49,20.0,,
877,1859,10,4,30.52,21.666666666666668,,
878,1859,10,5,30.52,21.666666666666668,,
879,1859,10,6,30.74,17.77777777777778,,
880,1859,10,7,30.66,16.666666666666668,,
881,1859,10,8,30.64,16.666666666666668,,
882,1859,10,9,30.52,17.77777777777778,,
883,1859,10,10,30.3,19.444444444444446,,
884,1859,10,11,30.6,15.555555555555557,,
885,1859,10,12,30.32,16.11111111111111,,
886,1859,10,13,30.36,20.0,,
887,1859,10,14,30.53,20.555555555555557,,
888,1859,10,15,30.48,20.555555555555557,,
889,1859,10,16,30.46,21.11111111111111,,
890,1859,10,17,30.44,20.0,,
891,1859,10,18,30.59,16.666666666666668,,
892,1859,10,19,30.52,17.77777777777778,,
893,1859,10,20,30.54,17.22222222222222,,
894,1859,10,21,30.62,17.22222222222222,,
895,1859,10,22,30.49,17.77777777777778,,
896,1859,10,23,30.6,12.777777777777779,,
897,1859,10,24,30.36,13.333333333333334,,
898,1859,10,25,30.19,17.77777777777778,,
899,1859,10,26,30.42,16.11111111111111,,
900,1859,10,27,30.38,12.222222222222223,,
901,1859,10,28,30.16,17.22222222222222,,
902,1859,10,29,30.6,13.333333333333334,,
903,1859,10,30,30.62,14.444444444444445,,
904,1859,10,31,30.47,15.555555555555557,,
905,1859,11,1,30.69,12.222222222222223,,
906,1859,11,2,30.55,12.222222222222223,,
907,1859,11,3,30.37,12.222222222222223,,
908,1859,11,4,30.42,11.666666666666668,,
909,1859,11,5,30.41,11.666666666666668,,
910,1859,11,6,30.6,10.0,,
911,1859,11,7,30.59,10.555555555555555,,
912,1859,11,8,30.5,8.88888888888889,,
913,1859,11,9,30.57,9.444444444444445,,
914,1859,11,10,30.6,7.777777777777779,,
915,1859,11,11,30.62,7.777777777777779,,
916,1859,11,12,30.6,10.0,,
917,1859,11,13,30.54,10.0,,
918,1859,11,14,30.36,9.444444444444445,,
919,1859,11,15,30.32,9.444444444444445,,
920,1859,11,16,30.37,10.0,,
921,1859,11,17,30.4,10.555555555555555,,
922,1859,11,18,30.43,15.555555555555557,,
923,1859,11,19,30.44,12.222222222222223,,
924,1859,11,20,30.62,7.777777777777779,,
925,1859,11,21,30.55,10.0,,
926,1859,11,22,30.56,14.444444444444445,,
927,1859,11,23,30.58,14.444444444444445,,
928,1859,11,24,30.58,13.333333333333334,,
929,1859,11,25,30.73,13.333333333333334,,
930,1843,1,3,,18.0,15.41,
931,1843,1,4,,19.5,13.25,-19.53
932,1843,1,5,,20.0,,
933,1843,1,6,29.95,20.5,,
934,1843,1,6,29.9,21.2,,-20.35
935,1843,1,7,29.9,20.5,,
936,1843,1,7,29.9,21.0,6.54,-19.06
937,1843,1,8,29.97,21.2,,
938,1843,1,8,29.97,21.7,5.43,
939,1843,1,9,29.9,21.1,,
940,1843,1,9,29.9,21.9,4.42,
941,1843,1,10,29.93,21.0,,
942,1843,1,10,29.93,22.4,,
943,1843,1,11,29.95,20.5,,
944,1843,1,11,29.93,20.5,3.54,
945,1843,1,11,29.93,21.2,,
946,1843,1,12,29.93,20.1,,
947,1843,1,12,29.93,22.0,,
948,1843,1,12,29.93,21.4,,
949,1843,1,13,29.87,20.5,,
950,1843,1,13,29.89,21.8,,-20.42
951,1843,1,13,29.87,20.8,,
952,1843,1,14,29.9,20.2,,
953,1843,1,14,29.9,21.9,,
954,1843,1,14,29.9,20.7,,
955,1843,1,15,29.97,20.2,,
956,1843,1,15,29.97,21.6,,
957,1843,1,15,29.95,21.7,1.23,
958,1843,1,15,29.95,21.7,,
959,1843,1,15,29.95,21.4,,
960,1843,1,16,29.95,19.9,,
961,1843,1,16,29.95,21.5,,
962,1843,1,16,29.9,21.8,,
963,1843,1,16,29.9,20.7,,
964,1843,1,16,29.9,20.5,,
965,1843,1,17,29.9,20.2,,
966,1843,1,17,29.94,21.7,,
967,1843,1,17,29.9,21.6,-1.2,
968,1843,1,17,29.9,21.4,,
969,1843,1,17,29.87,20.6,,
970,1843,1,18,29.88,20.4,,
971,1843,1,18,29.92,20.9,,
972,1843,1,18,29.9,21.6,-2.44,-25.37
973,1843,1,18,29.88,20.9,,
974,1843,1,18,29.85,21.0,,
975,1843,1,19,29.87,21.6,,
976,1843,1,19,29.87,21.4,-4.42,
977,1843,1,19,29.87,21.8,,
978,1843,1,19,29.88,20.7,,
979,1843,1,19,,20.4,,
980,1843,1,20,,20.4,,
981,1843,1,20,29.95,21.0,,
982,1843,1,20,29.98,21.8,-6.35,-27.08
983,1843,1,20,29.95,21.1,,
984,1843,1,20,29.92,20.9,,
985,1843,1,20,,20.7,,
986,1843,1,21,29.92,20.2,,
987,1843,1,21,,21.6,,
988,1843,1,21,29.95,21.9,-8.33,-27.38
989,1843,1,21,,21.9,,
990,1843,1,21,,20.8,,
991,1843,1,22,,20.3,,
992,1843,1,22,29.95,21.6,,
993,1843,1,22,,21.4,-10.37,-28.04
994,1843,1,22,,20.6,,
995,1843,1,23,29.95,20.2,,
996,1843,1,23,,21.2,,
997,1843,1,23,,21.3,-12.36,
998,1843,1,23,,20.7,,
999,1843,1,23,,21.0,,
1000,1843,1,24,,20.2,,
1001,1843,1,24,30.05,21.0,,
1002,1843,1,24,30.05,21.5,-14.01,-28.23
1003,1843,1,24,,21.7,,
1004,1843,1,24,30.05,20.6,,
1005,1843,1,25,30.0,20.2,,
1006,1843,1,25,,20.7,,
1007,1843,1,25,,21.2,-16.06,-28.06
1008,1843,1,25,,21.0,,
1009,1843,1,26,,19.9,,
1010,1843,1,26,30.0,20.9,,
1011,1843,1,26,,20.6,-17.3,
1012,1843,1,26,,20.0,,
1013,1843,1,27,29.95,19.8,,
1014,1843,1,27,,20.5,,
1015,1843,1,27,,20.2,-18.48,-26.04
1016,1843,1,27,,20.4,,
1017,1843,1,27,,19.8,,
1018,1843,1,28,29.95,19.9,,
1019,1843,1,28,,20.5,-19.53,
1020,1843,1,28,,20.5,,
1021,1843,1,28,,20.5,,
1022,1843,1,29,,20.5,,
1023,1843,1,29,,19.5,-21.13,
1024,1843,1,29,,19.8,,
1025,1843,1,29,,19.5,,
1026,1843,1,30,,19.5,,
1027,1843,1,30,,20.5,,
1028,1843,1,30,29.97,21.2,-21.59,
1029,1843,1,30,,21.2,,
1030,1843,1,31,,19.9,,
1031,1843,1,31,,21.0,,
1032,1843,1,31,30.0,21.2,-22.38,-23.26
1033,1843,1,31,,20.2,,
1034,1843,1,31,,20.2,,
1035,1843,2,1,,19.9,,
1036,1843,2,1,,21.2,,
1037,1843,2,1,30.05,21.9,-23.06,
1038,1843,2,1,,21.1,,
1039,1843,2,1,,20.0,,
1040,1843,2,2,30.05,19.8,,
1041,1843,2,2,,20.2,,
1042,1843,2,2,,21.2,-23.58,
1043,1843,2,2,,20.8,,
1044,1843,2,2,,20.1,,
1045,1843,2,3,,19.0,,
1046,1843,2,3,,20.9,,
1047,1843,2,3,30.05,20.5,-25.1,
1048,1843,2,3,,20.5,,
1049,1843,2,4,,19.9,,
1050,1843,2,4,,21.8,-26.36,
1051,1843,2,4,30.1,21.1,,
1052,1843,2,5,,20.0,,
1053,1843,2,5,,21.4,-27.18,
1054,1843,2,5,30.1,20.2,,
1055,1843,2,6,30.15,20.0,,
1056,1843,2,6,,21.6,-28.03,
1057,1843,2,6,,20.4,,
1058,1843,2,7,30.25,19.8,,
1059,1843,2,7,,21.4,,
1060,1843,2,7,,20.8,,
1061,1843,2,8,30.2,20.2,,
1062,1843,2,8,,20.6,-26.08,
1063,1843,2,8,,19.8,,
1064,1843,2,9,30.18,19.6,,
1065,1843,2,9,,20.5,-27.21,
1066,1843,2,9,,19.7,,
1067,1843,2,10,,19.6,,
1068,1843,2,10,,20.6,-27.29,
1069,1843,2,10,,21.0,,
1070,1843,2,11,,19.5,,
1071,1843,2,11,30.15,20.1,-26.09,
1072,1843,2,11,,20.0,,
1073,1843,2,12,30.15,19.7,,
1074,1843,2,12,,20.7,,
1075,1843,2,12,,20.4,,
1076,1843,2,13,,19.7,,
1077,1843,2,13,30.1,20.9,,
1078,1843,2,13,,20.1,,
1079,1843,2,14,,19.2,,
1080,1843,2,14,30.1,20.6,-25.49,
1081,1843,2,14,,19.6,,
1082,1843,2,15,30.1,19.2,,
1083,1843,2,15,,20.0,-26.21,-14.47
1084,1843,2,15,,19.8,,
1085,1843,2,16,30.13,19.2,,
1086,1843,2,16,30.18,20.5,-25.44,
1087,1843,2,16,,19.8,,
1088,1843,2,17,30.2,19.5,,
1089,1843,2,17,,21.4,,
1090,1843,2,17,,20.8,,
1091,1843,2,18,30.15,19.0,,
1092,1843,2,18,,21.0,-26.26,-13.45
1093,1843,2,18,30.1,20.0,,
1094,1843,2,19,30.1,20.6,,
1095,1843,2,19,,21.1,-26.21,
1096,1843,2,19,,20.0,,
1097,1843,2,20,,19.0,,
1098,1843,2,20,30.08,20.5,-26.2,
1099,1843,2,21,30.05,19.0,,
1100,1843,2,21,30.05,19.8,-26.56,
1101,1843,2,21,30.05,19.3,,
1102,1843,2,22,30.05,19.0,,
1103,1843,2,22,30.1,20.5,-26.56,-9.58
1104,1843,2,22,30.1,19.3,,
1105,1843,2,23,30.1,19.2,,
1106,1843,2,23,30.1,19.3,,
1107,1843,2,23,,19.2,,
1108,1843,2,24,30.07,18.9,,
1109,1843,2,24,,19.6,,
1110,1843,2,24,,19.0,,
1111,1843,2,25,30.1,18.5,,
1112,1843,2,25,30.08,19.2,,-8.09
1113,1843,2,25,,18.8,,
1114,1843,2,26,,18.7,,
1115,1843,2,26,30.1,19.0,-23.15,
1116,1843,2,26,,19.2,,
1117,1843,2,27,,18.8,,
1118,1843,2,27,30.1,19.0,,
1119,1843,2,27,,18.8,,
1120,1843,2,28,,18.0,,
1121,1843,2,28,30.1,19.0,-20.5,-5.52
1122,1843,2,28,,18.0,,
1123,1843,3,1,,18.0,,
1124,1843,3,1,30.1,19.0,-20.5,-5.52
1125,1843,3,1,,18.0,,
1126,1843,3,2,,17.3,,
1127,1843,3,2,30.1,18.0,,
1128,1843,3,2,,18.1,,
1129,1843,3,3,,18.4,,
1130,1843,3,3,,19.6,,
1131,1843,3,3,,18.4,,
1132,1843,3,4,,18.3,,
1133,1843,3,4,30.05,19.1,,
1134,1843,3,4,,18.4,,
1135,1843,2,5,,18.2,,
1136,1843,2,5,30.0,19.4,,
1137,1843,2,5,,18.6,,
1138,1843,2,6,,18.4,,
1139,1843,2,6,29.95,20.0,,
1140,1843,2,6,,18.9,,
1141,1843,2,7,,18.8,,
1142,1843,2,7,29.9,20.6,,
1143,1843,2,7,,19.1,,
1144,1843,2,8,,18.6,,
1145,1843,2,8,29.85,20.5,,
1146,1843,2,8,,19.1,,
1147,1843,2,9,,18.4,,
1148,1843,2,9,29.85,20.4,-13.18,
1149,1843,2,9,,19.0,,
1150,1843,2,10,,18.7,,
1151,1843,2,10,29.85,19.6,,
1152,1843,2,10,,19.6,,
1153,1843,2,11,,18.6,,
1154,1843,2,11,29.85,20.0,,
1155,1843,2,11,,18.8,,
1156,1843,2,12,,18.6,,
1157,1843,2,12,29.75,20.4,,
1158,1843,2,12,,19.5,,
1159,1843,3,13,,19.4,,
1160,1843,3,13,29.75,21.2,,
1161,1843,3,13,,19.8,,
1162,1843,3,14,,20.2,,
1163,1843,3,14,29.8,21.9,,
1164,1843,3,14,,21.2,,
1165,1843,3,15,,20.7,,
1166,1843,3,15,29.85,22.4,,
1167,1843,3,15,,21.0,,
1168,1843,3,16,,20.8,,
1169,1843,3,16,,21.8,,
1170,1843,4,23,,,-8.15,
1171,1843,4,23,,21.8,,
1172,1843,4,24,,21.2,,
1173,1843,4,24,29.9,21.7,,
1174,1843,4,24,,21.2,,
1175,1843,4,25,,20.6,,
1176,1843,4,25,29.85,21.0,,
1177,1843,4,25,,20.5,,
1178,1843,4,26,,20.2,,
1179,1843,4,26,29.93,20.8,,
1180,1843,4,26,,20.0,,
1181,1843,4,27,,19.3,,
1182,1843,4,27,29.9,19.8,,
1183,1843,4,27,,19.0,,
1184,1843,4,28,,18.6,,
1185,1843,4,28,29.93,19.4,,5.34
1186,1843,4,28,,18.6,,
1187,1843,4,29,,18.2,,
1188,1843,4,29,29.93,18.7,,4.27
1189,1843,4,29,,18.1,,
1190,1843,4,30,,17.4,,
1191,1843,4,30,29.93,18.1,,3.18
1192,1843,5,1,,17.3,,
1193,1843,5,1,30.0,17.6,,1.58
1194,1843,5,1,,17.4,,
1195,1843,5,2,,17.4,,
1196,1843,5,2,30.0,18.2,,
1197,1843,5,2,,17.8,,
1198,1843,5,3,,17.2,,
1199,1843,5,3,30.0,17.9,,0.13
1200,1843,5,3,,17.3,,
1201,1843,5,4,,16.3,,
1202,1843,5,4,30.05,17.0,-19.48,-0.24
1203,1843,5,4,,16.7,,
1204,1843,5,5,,16.4,,
1205,1843,5,5,30.05,17.0,,-1.29
1206,1843,5,5,,16.8,,
1207,1843,5,6,,16.4,,
1208,1843,5,6,30.13,16.8,,-2.39
1209,1843,5,6,,16.6,,
1210,1843,5,7,,16.2,,
1211,1843,5,7,30.3,16.8,,-3.48
1212,1843,5,7,,16.5,,
1213,1843,5,8,,15.2,,
1214,1843,5,8,30.25,16.0,-26.03,
1215,1843,5,8,,15.1,,
1216,1843,5,9,30.2,15.2,,
1217,1843,5,9,30.2,16.5,-26.36,
1218,1843,5,9,,15.8,,
1219,1843,5,10,,15.5,,
1220,1843,5,10,30.15,17.0,,
1221,1843,5,10,,16.3,,
1222,1843,5,11,,16.2,,
1223,1843,5,11,30.18,16.8,,
1224,1843,5,11,,16.4,,
1225,1843,5,12,,16.2,,
1226,1843,5,12,,,,
1227,1843,5,12,,17.6,,
1228,1843,5,12,,16.6,,
1229,1843,5,13,,15.2,,
1230,1843,5,13,,,,
1231,1843,5,13,30.18,16.1,,
1232,1843,5,13,,14.4,,
1233,1843,5,14,,14.4,,
1234,1843,5,14,30.23,15.2,,
1235,1843,5,14,,13.8,,
1236,1843,5,15,,13.3,,
1237,1843,5,15,30.4,13.5,,
1238,1843,5,15,,13.2,,
1239,1843,5,16,,13.5,,
1240,1843,5,16,30.4,,,
1241,1843,5,16,,15.4,,
1242,1843,5,16,,15.2,,
1243,1843,5,17,,15.0,,
1244,1843,5,17,30.37,15.2,,
1245,1843,5,17,,14.6,,
1246,1843,5,18,,14.4,,
1247,1843,5,18,30.2,,,2.16
1248,1843,5,18,,15.1,,
1249,1843,5,18,,14.6,,
1250,1843,5,19,,14.6,,
1251,1843,5,19,30.14,15.6,,4.37
1252,1843,5,19,,14.3,,
1253,1843,5,20,,15.0,,
1254,1843,5,20,30.05,15.1,,7.34
1255,1843,5,21,30.1,15.1,,
1256,1843,5,21,,14.7,,
1257,1843,5,22,30.1,14.8,,12.54
1258,1843,5,23,30.0,,,14.41
1259,1843,5,24,30.1,14.8,,
1260,1843,5,25,30.2,,-34.0,
1261,1843,5,25,,14.1,,
1262,1843,5,26,30.25,,,
1263,1843,5,26,,14.7,,
1264,1843,5,27,30.2,,,
1265,1843,5,27,,15.6,,
1266,1843,5,28,30.0,,,
1267,1843,5,28,,15.0,,
1268,1843,5,29,30.0,,,
1269,1843,5,29,,15.0,,
1270,1843,5,30,30.15,,,
1271,1843,5,30,,14.8,,
1272,1843,5,31,,13.8,,
1273,1843,5,31,30.3,,,
1274,1843,5,31,,14.8,,
1275,1843,6,1,,14.0,,
1276,1843,6,1,30.05,15.6,,
1277,1843,6,1,,17.2,,
1278,1843,6,2,,13.0,,
1279,1843,6,2,29.95,,,
1280,1843,6,3,30.0,,,
1281,1843,6,3,,13.0,,
1282,1843,6,4,,15.0,,
1283,1843,6,4,30.0,16.2,,
1284,1843,6,4,,16.6,,
1285,1843,6,5,,17.2,,
1286,1843,6,5,30.05,18.0,,
1287,1843,6,5,,18.0,,
1288,1843,6,6,,16.5,,
1289,1843,6,6,30.05,16.2,,
1290,1843,6,6,,16.0,,
1291,1843,6,7,,17.0,,
1292,1843,6,7,29.95,18.0,,
1293,1843,6,7,,17.6,,
1294,1843,6,8,,17.6,,
1295,1843,6,8,29.85,17.9,,
1296,1843,6,8,,17.6,,
1297,1843,6,9,,17.7,,
1298,1843,6,9,29.85,19.4,,
1299,1843,6,9,,19.2,,
1300,1843,6,10,,18.2,,
1301,1843,6,10,30.05,19.2,-27.54,
1302,1843,6,10,,18.5,,
1303,1843,6,11,,17.8,,
1304,1843,6,11,30.1,18.0,,
1305,1843,6,11,,17.8,,
1306,1843,6,12,,18.0,,
1307,1843,6,12,30.05,19.4,,
1308,1843,6,12,,18.5,,
1309,1843,6,13,,18.2,,
1310,1843,6,13,30.1,,,
1311,1843,6,13,,18.7,,
1312,1843,6,14,,18.2,,
1313,1843,6,14,30.15,18.6,,
1314,1843,6,14,,18.4,,
1315,1843,6,15,,19.0,,
1316,1843,6,15,30.1,,,
1317,1843,6,15,,19.4,,
1318,1843,6,15,,18.6,,
1319,1843,6,16,,19.7,,
1320,1843,6,16,30.1,20.2,,
1321,1843,6,16,,20.0,,
1322,1843,6,17,30.07,19.0,,
1323,1843,6,17,30.07,18.4,,
1324,1843,6,17,30.07,18.8,,
1325,1850,5,2,,9.0,49.59,-6.3
1326,1850,5,2,,8.1,,
1327,1850,5,2,,8.2,,
1328,1850,5,3,,10.5,,
1329,1850,5,3,,11.6,,
1330,1850,5,3,,10.5,49.2,-7.49
1331,1850,5,3,,9.2,,
1332,1850,5,3,,9.3,,
1333,1850,5,3,,9.1,,
1334,1850,5,4,,,,
1335,1850,5,4,,10.6,,
1336,1850,5,4,,11.8,47.36,-11.17
1337,1850,5,4,,11.7,,
1338,1850,5,4,,11.3,,
1339,1850,5,4,,11.7,,
1340,1850,5,5,,10.6,,
1341,1850,5,5,,11.1,,
1342,1850,5,5,,10.8,45.41,-14.04
1343,1850,5,5,,11.4,,
1344,1850,5,5,,9.3,,
1345,1850,5,5,,9.5,,
1346,1850,5,6,,,,
1347,1850,5,6,,10.5,,
1348,1850,5,6,,11.4,42.55,-17.19
1349,1850,5,6,,11.9,,
1350,1850,5,6,,11.9,,
1351,1850,5,6,,11.6,,
1352,1850,5,7,,11.8,,
1353,1850,5,7,,13.6,,
1354,1850,5,7,,14.5,40.19,-20.47
1355,1850,5,7,,16.5,,
1356,1850,5,7,,17.6,,
1357,1850,5,7,,14.2,,
1358,1850,5,7,,,,
1359,1850,5,8,,15.0,,
1360,1850,5,8,,16.6,,
1361,1850,5,8,,17.0,40.04,-21.5
1362,1850,5,8,,16.3,,
1363,1850,5,8,,15.8,,
1364,1850,5,8,,15.5,,
1365,1850,5,8,,,,
1366,1850,5,9,,,,
1367,1850,5,9,,16.0,,
1368,1850,5,9,,16.6,,
1369,1850,5,9,,17.6,39.44,-23.49
1370,1850,5,9,,18.8,,
1371,1850,5,9,,17.8,,
1372,1850,5,9,,15.8,,
1373,1850,5,10,,17.1,,
1374,1850,5,10,,17.4,38.07,-23.36
1375,1850,5,10,,19.6,,
1376,1850,5,10,,18.8,,
1377,1850,5,11,,17.0,,
1378,1850,5,11,,18.3,,
1379,1850,5,11,,17.3,37.15,-24.26
1380,1850,5,11,,17.0,,
1381,1850,5,11,,18.2,,
1382,1850,5,12,,,,
1383,1850,5,12,,,,
1384,1850,5,12,,17.6,,
1385,1850,5,12,,18.3,36.26,-25.25
1386,1850,5,12,,19.5,,
1387,1850,5,12,,18.2,,
1388,1850,5,13,,17.8,,
1389,1850,5,13,,18.4,,
1390,1850,5,13,,18.8,34.42,-23.56
1391,1850,5,13,,16.4,,
1392,1850,5,13,,18.2,,
1393,1850,5,13,,17.1,,
1394,1850,5,14,,18.6,,
1395,1850,5,14,,18.5,,
1396,1850,5,14,,19.5,32.46,-22.47
1397,1850,5,14,,21.0,,
1398,1850,5,14,,20.3,,
1399,1850,5,14,,19.1,,
1400,1850,5,15,,18.6,,
1401,1850,5,15,,20.2,,
1402,1850,5,15,,20.2,30.36,-22.33
1403,1850,5,15,,22.0,,
1404,1850,5,15,,21.0,,
1405,1850,5,15,,20.8,,
1406,1850,5,16,,21.0,,
1407,1850,5,16,,20.6,,
1408,1850,5,16,,21.4,28.34,-23.39
1409,1850,5,16,,22.3,,
1410,1850,5,16,,22.3,,
1411,1850,5,16,,20.8,,
1412,1850,5,17,,20.2,,
1413,1850,5,17,,23.0,,
1414,1850,5,17,,24.3,27.47,-24.54
1415,1850,5,17,,22.0,,
1416,1850,5,17,,21.5,,
1417,1850,5,18,,22.8,,
1418,1850,5,18,,22.5,26.49,-26.43
1419,1850,5,18,,22.5,,
1420,1850,5,18,,22.2,,
1421,1850,5,19,,22.0,,
1422,1850,5,19,,22.2,,
1423,1850,5,19,,23.6,25.02,-30.37
1424,1850,5,19,,23.5,,
1425,1850,5,19,,23.0,,
1426,1850,5,20,,23.5,,
1427,1850,5,20,,24.5,,
1428,1850,5,20,,24.3,23.42,-34.21
1429,1850,5,20,,21.5,,
1430,1850,5,20,,23.4,,
1431,1850,5,21,,22.0,,
1432,1850,5,21,,25.0,,
1433,1850,5,21,,24.8,23.31,-35.29
1434,1850,5,21,,25.2,,
1435,1850,5,21,,24.0,,
1436,1850,5,22,,23.6,,
1437,1850,5,22,,24.0,,
1438,1850,5,22,,23.5,22.25,-36.48
1439,1850,5,22,,24.2,,
1440,1850,5,22,,25.0,,
1441,1850,5,23,,22.5,,
1442,1850,5,23,,23.5,,
1443,1850,5,23,,23.5,21.43,-38.17
1444,1850,5,23,,23.6,,
1445,1850,5,23,,23.2,,
1446,1850,5,24,,23.0,,
1447,1850,5,24,,23.6,,
1448,1850,5,24,,24.0,21.14,-41.23
1449,1850,5,24,,23.6,,
1450,1850,5,24,,23.8,,
1451,1850,5,25,,23.0,,
1452,1850,5,25,,24.0,,
1453,1850,5,25,,24.5,21.08,-44.03
1454,1850,5,25,,24.4,,
1455,1850,5,25,,24.2,,
1456,1850,5,26,,23.4,,
1457,1850,5,26,,24.2,,
1458,1850,5,26,,25.5,21.03,-46.4
1459,1850,5,26,,24.5,,
1460,1850,5,26,,24.4,,
1461,1850,5,27,,24.5,,
1462,1850,5,27,,24.0,,
1463,1850,5,27,,25.5,20.44,-48.24
1464,1850,5,27,,24.6,,
1465,1850,5,27,,24.5,,
1466,1850,5,28,,24.5,,
1467,1850,5,28,,26.0,,
1468,1850,5,28,,26.0,20.22,-51.0
1469,1850,5,28,,25.1,,
1470,1850,5,28,,24.6,,
1471,1850,5,29,,24.4,,
1472,1850,5,29,,25.0,,
1473,1850,5,29,,26.4,20.14,-53.05
1474,1850,5,29,,25.8,,
1475,1850,5,29,,24.5,,
1476,1850,5,30,,25.3,,
1477,1850,5,30,,26.0,,
1478,1850,5,30,,26.5,20.14,-55.26
1479,1850,5,30,,26.5,,
1480,1850,5,30,,25.9,,
1481,1850,5,31,,25.3,,
1482,1850,5,31,,26.0,,
1483,1850,5,31,,26.8,20.18,-57.52
1484,1850,5,31,,26.5,,
1485,1850,5,31,,26.0,,
1486,1850,6,1,,26.0,,
1487,1850,6,1,,27.0,,
1488,1850,6,1,,27.2,20.1,-60.1
1489,1850,6,1,,26.5,,
1490,1850,6,1,,26.4,,
1491,1850,6,2,,26.0,,
1492,1850,6,2,,27.3,,
1493,1850,6,2,,27.8,20.06,-62.32
1494,1850,6,2,,26.3,,
1495,1850,6,2,,27.0,,
1496,1850,6,3,,26.6,,
1497,1850,6,3,,27.2,,
1498,1850,6,3,,27.8,19.47,-65.01
1499,1850,6,3,,27.0,,
1500,1850,6,3,,26.7,,
1501,1850,6,4,,26.6,,
1502,1850,6,4,,27.3,,
1503,1850,6,4,,27.8,19.38,-68.0
1504,1850,6,4,,27.7,,
1505,1850,6,4,,27.0,,
1506,1850,6,5,,26.6,,
1507,1850,6,5,,27.5,,
1508,1850,6,5,,28.2,19.41,-71.1
1509,1850,6,5,,28.0,,
1510,1850,6,5,,27.3,,
1511,1850,6,6,,26.2,,
1512,1850,6,6,,26.8,,
1513,1850,6,6,,26.3,20.13,-73.53
1514,1850,6,6,,26.7,,
1515,1850,6,6,,28.8,,
1516,1850,6,7,,26.5,,
1517,1850,6,7,,26.6,,
1518,1850,6,7,,27.5,20.58,-77.01
1519,1850,6,7,,26.5,,
1520,1850,6,7,,26.5,,
1521,1850,6,8,,26.5,,
1522,1850,6,8,,26.8,,
1523,1850,6,8,,26.5,22.32,-80.04
1524,1850,6,8,,27.0,,
1525,1850,6,8,,25.6,,
1526,1850,6,9,,26.5,,
1527,1850,6,9,,26.8,23.16,-82.42
1528,1850,6,9,,26.5,,
1529,1850,6,9,,26.3,,
1530,1850,6,12,,27.5,,
1531,1850,6,12,,27.4,,
1532,1850,6,13,,24.0,,
1533,1850,6,13,,28.2,,
1534,1850,6,13,,27.0,,
1535,1850,6,14,,24.6,,
1536,1850,6,14,,28.0,,
1537,1850,6,14,,26.0,,
1538,1850,6,15,,23.9,,
1539,1850,6,15,,28.0,,
1540,1850,6,15,,26.5,,
1541,1850,6,16,,27.0,,
1542,1850,6,17,,24.2,,
1543,1850,6,17,,27.5,,
1544,1850,6,17,,26.0,,
1545,1850,6,18,,24.6,,
1546,1850,6,18,,28.0,,
1547,1850,6,18,,26.0,,
1548,1850,6,19,,23.9,,
1549,1850,6,19,,27.9,,
1550,1850,6,20,,25.0,,
1551,1850,6,20,,28.0,,
1552,1850,6,20,,27.0,,
1553,1850,6,21,,25.0,,
1554,1850,6,21,,27.6,,
1555,1850,6,21,,26.8,,
1556,1850,6,22,,25.0,,
